date,year,month,value
2017-08-01,2017,8,0.9000
2017-09-01,2017,9,1.0000
2017-10-01,2017,10,1.5000
2017-11-01,2017,11,1.5000
2017-12-01,2017,12,-0.2000
2018-01-01,2018,1,1.8000
2018-02-01,2018,2,-0.8000
2018-03-01,2018,3,2.4000
2018-04-01,2018,4,0.8000
2018-05-01,2018,5,0.6000
2018-06-01,2018,6,-0.2000
2018-07-01,2018,7,0.4000
2018-08-01,2018,8,-0.5000
2018-09-01,2018,9,-1.5000
2018-10-01,2018,10,0.6000
2018-11-01,2018,11,-0.1000
2018-12-01,2018,12,1.7000
2019-01-01,2019,1,-0.1000
2019-02-01,2019,2,-2.3000
2019-03-01,2019,3,-0.5000
2019-04-01,2019,4,0.2000
2019-05-01,2019,5,-0.7000
2019-06-01,2019,6,-0.7000
2019-07-01,2019,7,-0.6000
2019-08-01,2019,8,-0.2000
2019-09-01,2019,9,-1.9000
2019-10-01,2019,10,-0.6000
2019-11-01,2019,11,-1.4000
2019-12-01,2019,12,-0.9000
2020-01-01,2020,1,0.3000
2020-02-01,2020,2,-0.1000
2020-03-01,2020,3,-0.2000
2020-04-01,2020,4,0.3000
2020-05-01,2020,5,0.7000
2020-06-01,2020,6,-0.6000
2020-07-01,2020,7,0.7000
2020-08-01,2020,8,1.8000
2020-09-01,2020,9,1.5000
2020-10-01,2020,10,0.8000
2020-11-01,2020,11,1.1000
2020-12-01,2020,12,3.0000
2021-01-01,2021,1,3.2000
2021-02-01,2021,2,2.5000
2021-03-01,2021,3,0.6000
2021-04-01,2021,4,0.6000
2021-05-01,2021,5,0.8000
2021-06-01,2021,6,0.7000
2021-07-01,2021,7,2.3000
2021-08-01,2021,8,1.0000
2021-09-01,2021,9,1.3000
2021-10-01,2021,10,1.2000
2021-11-01,2021,11,1.6000
2021-12-01,2021,12,2.5000
2022-01-01,2022,1,0.8000
2022-02-01,2022,2,1.8000
2022-03-01,2022,3,2.9000
2022-04-01,2022,4,2.8000
2022-05-01,2022,5,2.4000
2022-06-01,2022,6,2.8000
2022-07-01,2022,7,1.3000
2022-08-01,2022,8,1.7000
2022-09-01,2022,9,2.7000
2022-10-01,2022,10,2.8000
2022-11-01,2022,11,0.5000
2022-12-01,2022,12,3.5000
2023-01-01,2023,1,2.3000
2023-02-01,2023,2,2.3000
2023-03-01,2023,3,0.3000
2023-04-01,2023,4,0.4000
2023-05-01,2023,5,-1.7000
2023-06-01,2023,6,0.4000
2023-07-01,2023,7,-0.4000
2023-08-01,2023,8,-1.4000
2023-09-01,2023,9,-2.1000
2023-10-01,2023,10,-0.8000
2023-11-01,2023,11,-1.3000
2023-12-01,2023,12,-0.4000
2024-01-01,2024,1,0.8000
2024-02-01,2024,2,-2.3000
2024-03-01,2024,3,0.6000
2024-04-01,2024,4,-0.3000
2024-05-01,2024,5,0.8000
2024-06-01,2024,6,0.1000
2024-07-01,2024,7,-1.2000
2024-08-01,2024,8,1.5000
2024-09-01,2024,9,-0.2000
2024-10-01,2024,10,0.8000
2024-11-01,2024,11,0.8000
2024-12-01,2024,12,1.9000
2025-01-01,2025,1,0.3000
2025-02-01,2025,2,0.9000
2025-03-01,2025,3,2.8000
2025-04-01,2025,4,0.9000
2025-05-01,2025,5,0.7000
2025-06-01,2025,6,0.5000
2025-07-01,2025,7,1.0000
2025-08-01,2025,8,0.7000
2025-09-01,2025,9,0.1000
2025-10-01,2025,10,1.9000
2025-11-01,2025,11,1.8000
2025-12-01,2025,12,-0.0000
