city,variable,period,month,n,mean,median,std,cv,iqr,p10,p25,p50,p75,p90,skewness,kurtosis,min,max
Barreiras,Rs,1961-1990,7,30,18.510,18.641,0.580,3.133,0.754,17.654,18.082,18.641,18.836,19.148,-0.203,-0.608,17.501,19.594
Barreiras,Rs,1961-1990,8,30,20.732,20.927,0.813,3.922,1.277,19.658,20.097,20.927,21.374,21.549,-0.705,0.110,18.570,21.945
Barreiras,Rs,1961-1990,9,30,20.908,21.008,1.340,6.408,2.035,18.950,19.841,21.008,21.876,22.580,-0.164,-0.816,18.458,23.155
Barreiras,Rs,1961-1990,10,30,20.000,19.885,1.412,7.063,2.011,18.096,19.071,19.885,21.082,21.501,0.277,-0.005,17.517,23.449
Barreiras,Rs,1961-1990,11,30,19.616,19.665,1.898,9.677,2.559,17.132,18.116,19.665,20.675,22.406,0.344,-0.523,16.557,23.479
Barreiras,Rs,1961-1990,12,30,19.252,19.500,2.235,11.611,2.392,16.139,18.103,19.500,20.495,22.001,-0.819,1.390,12.637,22.999
Barreiras,Rs,1981-2010,1,30,20.714,21.002,2.682,12.949,3.311,16.687,19.466,21.002,22.778,23.554,-0.651,-0.299,14.695,24.686
Barreiras,Rs,1981-2010,2,30,20.987,20.901,1.871,8.917,2.253,19.198,19.993,20.901,22.246,23.337,-0.445,0.579,15.852,24.414
Barreiras,Rs,1981-2010,3,30,19.828,19.741,1.662,8.382,1.714,18.353,18.813,19.741,20.527,21.835,0.158,0.503,16.397,23.603
Barreiras,Rs,1981-2010,4,30,19.728,19.815,1.188,6.022,1.392,18.385,19.064,19.815,20.456,21.121,-0.475,0.369,16.652,21.751
Barreiras,Rs,1981-2010,5,30,18.624,18.763,0.903,4.850,1.250,17.476,18.046,18.763,19.296,19.589,-0.612,0.049,16.351,20.146
Barreiras,Rs,1981-2010,6,30,18.282,18.421,0.679,3.713,0.565,17.515,18.029,18.421,18.595,19.039,-1.070,2.532,16.106,19.453
Barreiras,Rs,1981-2010,7,30,19.098,19.064,0.595,3.117,0.751,18.496,18.802,19.064,19.553,19.725,-0.780,0.436,17.582,20.029
Barreiras,Rs,1981-2010,8,30,21.104,21.418,0.895,4.239,1.255,19.851,20.472,21.418,21.728,22.007,-0.788,-0.512,19.005,22.230
Barreiras,Rs,1981-2010,9,30,21.873,21.993,1.590,7.271,1.950,19.918,20.999,21.993,22.949,23.616,-0.697,0.159,18.155,24.359
Barreiras,Rs,1981-2010,10,30,21.203,21.449,1.824,8.604,2.458,19.276,19.947,21.449,22.406,23.900,-0.072,-0.531,17.517,24.262
Barreiras,Rs,1981-2010,11,30,19.825,19.521,2.097,10.577,3.024,17.150,18.348,19.521,21.372,22.938,0.113,-1.108,16.128,23.166
Barreiras,Rs,1981-2010,12,30,19.547,19.830,1.994,10.203,2.197,17.356,18.760,19.830,20.957,21.355,-1.521,3.859,12.637,22.660
Barreiras,Rs,1991-2020,1,30,20.930,21.195,2.469,11.798,2.813,17.975,19.591,21.195,22.404,23.945,-0.454,-0.389,15.276,24.686
Barreiras,Rs,1991-2020,2,30,20.712,20.790,1.990,9.609,2.488,18.269,19.428,20.790,21.917,23.236,0.031,0.544,15.852,25.429
Barreiras,Rs,1991-2020,3,30,20.223,20.154,1.591,7.869,1.715,18.717,19.322,20.154,21.037,21.943,0.059,0.556,16.397,23.603
Barreiras,Rs,1991-2020,4,30,19.962,20.052,1.239,6.206,1.774,18.629,19.203,20.052,20.977,21.317,-0.739,0.531,16.652,21.751
Barreiras,Rs,1991-2020,5,30,18.709,18.965,0.937,5.010,1.282,17.476,17.999,18.965,19.281,19.838,-0.737,0.091,16.351,20.146
Barreiras,Rs,1991-2020,6,30,18.538,18.537,0.673,3.631,0.882,17.849,18.163,18.537,19.045,19.240,-1.580,4.590,16.106,19.453
Barreiras,Rs,1991-2020,7,30,19.444,19.492,0.639,3.289,0.664,18.848,19.175,19.492,19.839,20.198,-1.079,2.011,17.582,20.435
Barreiras,Rs,1991-2020,8,30,21.413,21.690,0.852,3.979,0.883,19.851,21.075,21.690,21.958,22.117,-1.526,1.706,19.005,22.431
Barreiras,Rs,1991-2020,9,30,22.526,22.894,1.389,6.167,1.594,20.652,21.828,22.894,23.422,23.948,-1.297,2.043,18.155,24.359
Barreiras,Rs,1991-2020,10,30,22.016,22.036,1.605,7.291,2.151,19.721,20.926,22.036,23.077,24.122,-0.270,-0.847,18.930,24.736
Barreiras,Rs,1991-2020,11,30,19.914,19.796,1.970,9.893,2.662,17.357,18.682,19.796,21.343,22.466,-0.211,-0.734,16.123,23.166
Barreiras,Rs,1991-2020,12,30,20.343,20.324,1.846,9.076,2.043,18.448,19.224,20.324,21.267,22.578,0.043,0.259,16.271,24.513
Barreiras,u2,1961-1990,1,30,0.997,0.974,0.208,20.835,0.262,0.770,0.861,0.974,1.124,1.246,0.437,0.198,0.595,1.484
Barreiras,u2,1961-1990,2,30,1.018,0.982,0.204,20.065,0.241,0.768,0.895,0.982,1.136,1.245,0.692,0.449,0.693,1.540
Barreiras,u2,1961-1990,3,30,0.991,0.993,0.208,21.008,0.317,0.764,0.799,0.993,1.115,1.317,0.658,-0.151,0.703,1.502
Barreiras,u2,1961-1990,4,30,1.011,0.993,0.172,16.964,0.258,0.851,0.880,0.993,1.138,1.262,0.357,-0.731,0.704,1.338
Barreiras,u2,1961-1990,5,30,1.124,1.095,0.229,20.350,0.264,0.899,0.931,1.095,1.195,1.484,1.067,0.785,0.824,1.749
Barreiras,u2,1961-1990,6,30,1.256,1.224,0.224,17.816,0.287,1.005,1.105,1.224,1.392,1.498,0.644,1.012,0.828,1.887
Barreiras,u2,1961-1990,7,30,1.415,1.379,0.277,19.589,0.367,1.094,1.213,1.379,1.580,1.709,0.760,0.344,0.967,2.109
Barreiras,u2,1961-1990,8,30,1.418,1.384,0.239,16.819,0.238,1.189,1.294,1.384,1.532,1.668,1.163,3.007,0.980,2.207
Barreiras,u2,1961-1990,9,30,1.428,1.348,0.324,22.712,0.327,1.150,1.226,1.348,1.554,1.793,1.502,2.306,0.956,2.374
Barreiras,u2,1961-1990,10,30,1.211,1.198,0.207,17.073,0.294,0.985,1.063,1.198,1.357,1.512,0.075,-0.492,0.835,1.590
Barreiras,u2,1961-1990,11,30,1.059,1.050,0.182,17.214,0.166,0.834,0.976,1.050,1.143,1.263,0.225,0.675,0.629,1.450
Barreiras,u2,1961-1990,12,30,0.976,0.984,0.207,21.250,0.290,0.659,0.820,0.984,1.110,1.242,-0.249,-0.910,0.620,1.299
Barreiras,u2,1981-2010,1,30,0.975,0.953,0.096,9.818,0.136,0.877,0.920,0.953,1.056,1.098,-0.041,-0.619,0.775,1.156
Barreiras,u2,1981-2010,2,30,1.001,0.991,0.152,15.185,0.197,0.809,0.899,0.991,1.096,1.192,0.167,-0.002,0.703,1.354
Barreiras,u2,1981-2010,3,30,0.940,0.973,0.146,15.488,0.150,0.748,0.858,0.973,1.008,1.142,0.119,-0.442,0.684,1.220
Barreiras,u2,1981-2010,4,30,0.968,0.978,0.111,11.457,0.148,0.837,0.878,0.978,1.025,1.141,-0.025,-0.650,0.758,1.151
Barreiras,u2,1981-2010,5,30,1.054,1.012,0.198,18.826,0.250,0.867,0.903,1.012,1.154,1.271,1.331,2.451,0.808,1.696
Barreiras,u2,1981-2010,6,30,1.190,1.185,0.179,15.058,0.218,0.981,1.082,1.185,1.300,1.367,0.612,1.791,0.828,1.731
Barreiras,u2,1981-2010,7,30,1.353,1.312,0.221,16.318,0.224,1.094,1.231,1.312,1.455,1.581,1.206,2.134,1.082,2.047
Barreiras,u2,1981-2010,8,30,1.428,1.380,0.210,14.671,0.221,1.230,1.302,1.380,1.523,1.609,2.036,5.946,1.174,2.214
Barreiras,u2,1981-2010,9,30,1.449,1.454,0.215,14.861,0.256,1.153,1.333,1.454,1.589,1.766,-0.232,-0.344,0.956,1.815
Barreiras,u2,1981-2010,10,30,1.288,1.251,0.247,19.154,0.231,1.074,1.140,1.251,1.371,1.705,0.746,0.514,0.838,1.856
Barreiras,u2,1981-2010,11,30,1.098,1.081,0.199,18.091,0.239,0.884,0.986,1.081,1.225,1.308,0.157,0.680,0.629,1.581
Barreiras,u2,1981-2010,12,30,0.994,0.982,0.143,14.348,0.162,0.846,0.923,0.982,1.086,1.119,-0.075,1.104,0.660,1.360
Barreiras,u2,1991-2020,1,30,1.018,1.019,0.096,9.425,0.155,0.890,0.944,1.019,1.099,1.140,-0.210,-0.918,0.810,1.163
Barreiras,u2,1991-2020,2,30,1.007,1.019,0.144,14.303,0.170,0.809,0.948,1.019,1.118,1.170,-0.345,-0.208,0.703,1.244
Barreiras,u2,1991-2020,3,30,0.973,0.979,0.133,13.619,0.178,0.822,0.870,0.979,1.049,1.142,-0.065,-0.158,0.684,1.220
Barreiras,u2,1991-2020,4,30,0.998,1.009,0.111,11.166,0.149,0.837,0.943,1.009,1.092,1.141,-0.508,-0.318,0.758,1.151
Barreiras,u2,1991-2020,5,30,1.089,1.058,0.186,17.038,0.162,0.899,0.995,1.058,1.157,1.274,1.241,2.817,0.808,1.696
Barreiras,u2,1991-2020,6,30,1.230,1.239,0.161,13.073,0.136,1.002,1.170,1.239,1.306,1.365,0.497,2.421,0.904,1.731
Barreiras,u2,1991-2020,7,30,1.364,1.317,0.206,15.110,0.174,1.119,1.250,1.317,1.423,1.581,1.390,3.048,1.084,2.047
Barreiras,u2,1991-2020,8,30,1.450,1.431,0.216,14.904,0.208,1.248,1.319,1.431,1.527,1.628,1.718,4.563,1.121,2.214
Barreiras,u2,1991-2020,9,30,1.545,1.520,0.187,12.114,0.258,1.331,1.423,1.520,1.681,1.786,0.166,-0.396,1.145,1.937
Barreiras,u2,1991-2020,10,30,1.409,1.339,0.221,15.672,0.321,1.133,1.252,1.339,1.574,1.722,0.500,-0.830,1.085,1.856
Barreiras,u2,1991-2020,11,30,1.196,1.194,0.149,12.487,0.197,1.045,1.093,1.194,1.290,1.337,0.246,0.706,0.890,1.581
Barreiras,u2,1991-2020,12,30,1.054,1.068,0.121,11.496,0.155,0.895,0.973,1.068,1.128,1.175,0.251,0.043,0.852,1.360
Bom_Jesus,pr,1961-1990,1,30,155.915,124.995,84.444,54.161,136.403,77.119,92.147,124.995,228.550,286.797,0.786,-0.514,21.100,330.620
Bom_Jesus,pr,1961-1990,2,30,146.187,126.300,65.095,44.528,96.228,74.462,96.192,126.300,192.420,233.950,0.768,0.232,59.950,321.880
Bom_Jesus,pr,1961-1990,3,30,158.898,153.955,84.486,53.170,101.260,68.141,91.655,153.955,192.915,261.764,1.077,1.200,61.990,406.800
Bom_Jesus,pr,1961-1990,4,30,112.484,110.790,65.339,58.088,98.580,36.007,57.840,110.790,156.420,178.144,0.716,0.154,25.530,283.760
Bom_Jesus,pr,1961-1990,5,30,21.516,15.940,21.409,99.501,28.643,0.641,3.998,15.940,32.640,46.290,1.447,2.766,0.000,92.910
Bom_Jesus,pr,1961-1990,6,30,4.550,2.470,7.641,167.926,5.263,0.000,0.000,2.470,5.263,11.165,3.176,12.168,0.000,37.700
Bom_Jesus,pr,1961-1990,7,30,2.457,0.000,8.159,332.117,2.090,0.000,0.000,0.000,2.090,3.134,4.945,25.701,0.000,44.180
Bom_Jesus,pr,1961-1990,8,30,2.331,0.140,4.295,184.287,1.240,0.000,0.000,0.140,1.240,8.534,1.949,2.663,0.000,14.140
Bom_Jesus,pr,1961-1990,9,30,11.206,9.145,11.304,100.879,16.078,0.049,1.643,9.145,17.720,23.168,1.279,1.761,0.000,46.280
Bom_Jesus,pr,1961-1990,10,30,65.505,64.405,42.837,65.395,50.713,14.861,30.922,64.405,81.635,131.898,0.871,0.571,6.590,172.450
Bom_Jesus,pr,1961-1990,11,30,122.283,112.990,66.143,54.090,93.600,44.501,73.130,112.990,166.730,226.900,0.269,-0.709,0.390,245.170
Bom_Jesus,pr,1961-1990,12,30,151.191,126.790,84.464,55.866,88.608,69.614,97.960,126.790,186.567,285.483,1.158,0.616,38.130,371.460
Bom_Jesus,pr,1981-2010,1,30,164.510,144.485,95.141,57.833,73.640,74.080,111.097,144.485,184.738,290.360,1.285,2.005,21.100,458.100
Bom_Jesus,pr,1981-2010,2,30,133.506,114.890,62.776,47.021,98.203,71.632,85.485,114.890,183.688,232.389,0.688,-0.522,39.020,265.670
Bom_Jesus,pr,1981-2010,3,30,155.498,157.770,74.936,48.191,81.147,61.529,110.485,157.770,191.632,241.147,0.305,0.336,9.710,327.090
Bom_Jesus,pr,1981-2010,4,30,95.006,93.940,47.142,49.620,67.062,34.539,62.270,93.940,129.333,157.188,0.047,-0.969,9.510,175.750
Bom_Jesus,pr,1981-2010,5,30,27.992,19.060,32.747,116.989,32.333,1.012,4.237,19.060,36.570,65.865,1.824,3.414,0.000,136.060
Bom_Jesus,pr,1981-2010,6,30,6.381,0.195,21.097,330.627,2.810,0.000,0.000,0.195,2.810,6.817,4.696,23.209,0.000,111.690
Bom_Jesus,pr,1981-2010,7,30,1.612,0.000,6.246,387.551,0.188,0.000,0.000,0.000,0.188,2.225,5.274,28.411,0.000,34.280
Bom_Jesus,pr,1981-2010,8,30,2.164,0.000,4.409,203.744,1.225,0.000,0.000,0.000,1.225,6.739,2.314,4.323,0.000,15.390
Bom_Jesus,pr,1981-2010,9,30,13.032,8.455,16.225,124.498,21.338,0.000,0.013,8.455,21.350,32.221,1.835,4.301,0.000,70.880
Bom_Jesus,pr,1981-2010,10,30,62.802,52.320,53.328,84.915,56.790,12.538,21.295,52.320,78.085,121.789,1.463,2.149,3.640,222.600
Bom_Jesus,pr,1981-2010,11,30,100.897,95.335,53.026,52.554,84.938,42.692,53.668,95.335,138.605,175.386,0.710,-0.145,34.850,232.540
Bom_Jesus,pr,1981-2010,12,30,143.974,129.930,66.706,46.332,62.852,65.217,109.907,129.930,172.760,229.754,0.708,0.157,38.130,301.440
Bom_Jesus,pr,1991-2020,1,30,162.677,144.175,96.070,59.056,72.125,61.745,108.923,144.175,181.048,329.010,1.506,2.302,50.460,458.100
Bom_Jesus,pr,1991-2020,2,30,144.151,146.365,66.041,45.814,95.795,71.588,93.493,146.365,189.287,233.262,0.146,-0.899,24.460,265.670
Bom_Jesus,pr,1991-2020,3,30,151.683,157.770,64.707,42.660,72.407,81.068,110.923,157.770,183.330,220.155,0.020,0.792,9.710,318.150
Bom_Jesus,pr,1991-2020,4,30,87.120,80.790,45.184,51.864,67.050,29.102,52.515,80.790,119.565,152.679,0.279,-0.758,9.510,175.750
Bom_Jesus,pr,1991-2020,5,30,31.706,23.635,29.730,93.769,32.267,2.297,10.332,23.635,42.600,63.013,1.837,4.462,1.050,136.060
Bom_Jesus,pr,1991-2020,6,30,4.963,0.225,20.289,408.842,1.667,0.000,0.040,0.225,1.708,6.245,5.367,29.143,0.000,111.690
Bom_Jesus,pr,1991-2020,7,30,1.420,0.000,6.249,440.071,0.205,0.000,0.000,0.000,0.205,1.137,5.364,29.099,0.000,34.280
Bom_Jesus,pr,1991-2020,8,30,1.339,0.000,3.763,281.035,0.170,0.000,0.000,0.000,0.170,3.056,3.197,9.620,0.000,15.390
Bom_Jesus,pr,1991-2020,9,30,11.503,1.500,19.814,172.249,11.758,0.000,0.000,1.500,11.758,36.369,2.208,4.467,0.000,73.340
Bom_Jesus,pr,1991-2020,10,30,59.809,41.750,56.988,95.283,66.240,5.914,16.422,41.750,82.663,131.693,1.311,1.292,0.340,222.600
Bom_Jesus,pr,1991-2020,11,30,107.461,102.845,45.929,42.740,76.335,46.202,69.957,102.845,146.293,170.616,0.250,-0.841,35.840,203.040
Bom_Jesus,pr,1991-2020,12,30,120.401,118.685,56.577,46.990,74.013,52.631,75.112,118.685,149.125,216.873,0.251,-0.423,17.010,226.480
Bom_Jesus,ETo,1961-1990,1,30,128.311,126.170,12.151,9.470,14.673,115.920,121.260,126.170,135.933,142.880,0.066,-0.090,102.190,152.410
Bom_Jesus,ETo,1961-1990,2,30,115.359,116.020,10.499,9.101,12.475,104.039,108.638,116.020,121.113,124.257,0.122,1.633,88.130,143.580
Bom_Jesus,ETo,1961-1990,3,30,120.343,119.290,9.789,8.134,10.853,109.343,113.415,119.290,124.267,135.316,0.623,-0.422,105.680,141.220
Bom_Jesus,ETo,1961-1990,4,30,115.616,114.680,11.200,9.687,14.817,101.718,107.650,114.680,122.468,126.992,0.721,0.757,97.830,146.450
Bom_Jesus,ETo,1961-1990,5,30,123.742,123.960,13.014,10.517,16.560,106.679,114.608,123.960,131.168,141.949,0.502,0.208,103.880,158.310
Bom_Jesus,ETo,1961-1990,6,30,121.761,118.085,13.184,10.828,18.817,104.915,111.070,118.085,129.887,140.401,0.467,-0.753,103.700,149.080
Bom_Jesus,ETo,1961-1990,7,30,138.330,137.930,14.613,10.564,26.718,122.453,124.317,137.930,151.035,157.712,0.226,-1.284,115.890,166.250
Bom_Jesus,ETo,1961-1990,8,30,162.021,166.005,16.267,10.040,23.590,139.274,150.370,166.005,173.960,181.873,-0.259,-1.124,132.570,187.690
Bom_Jesus,ETo,1961-1990,9,30,168.487,169.200,18.314,10.870,27.907,148.213,153.590,169.200,181.498,190.906,0.053,-1.024,137.210,201.960
Bom_Jesus,ETo,1961-1990,10,30,159.562,157.275,13.689,8.579,20.480,144.184,149.877,157.275,170.358,173.214,0.661,0.002,139.270,193.030
Bom_Jesus,ETo,1961-1990,11,30,139.227,136.885,14.112,10.136,17.620,121.883,131.647,136.885,149.267,158.451,0.474,-0.364,118.520,169.910
Bom_Jesus,ETo,1961-1990,12,30,129.602,130.190,14.123,10.897,18.943,114.997,120.610,130.190,139.553,147.932,-0.458,0.016,94.680,151.680
Bom_Jesus,ETo,1981-2010,1,30,131.963,132.025,15.576,11.803,16.130,109.755,123.942,132.025,140.072,149.449,0.485,1.379,102.190,176.910
Bom_Jesus,ETo,1981-2010,2,30,120.965,121.260,11.219,9.274,13.648,109.094,113.080,121.260,126.728,133.814,0.607,0.586,100.720,150.560
Bom_Jesus,ETo,1981-2010,3,30,125.041,124.875,11.112,8.886,16.475,111.715,115.525,124.875,132.000,139.534,0.225,-0.928,107.470,145.870
Bom_Jesus,ETo,1981-2010,4,30,123.278,124.150,11.815,9.584,15.475,107.146,113.922,124.150,129.398,136.439,-0.030,-0.393,100.860,146.450
Bom_Jesus,ETo,1981-2010,5,30,130.116,131.405,12.643,9.717,19.193,111.614,120.175,131.405,139.368,143.373,0.058,-0.437,107.710,158.310
Bom_Jesus,ETo,1981-2010,6,30,130.999,130.280,10.998,8.395,14.480,117.866,123.978,130.280,138.458,145.404,-0.139,-0.553,109.020,150.400
Bom_Jesus,ETo,1981-2010,7,30,148.344,149.070,11.049,7.449,13.033,133.448,142.887,149.070,155.920,160.969,-0.224,0.289,122.630,173.760
Bom_Jesus,ETo,1981-2010,8,30,170.062,171.325,9.384,5.518,13.755,157.289,161.595,171.325,175.350,180.937,0.090,-0.655,154.730,191.260
Bom_Jesus,ETo,1981-2010,9,30,178.169,177.760,11.955,6.710,14.928,162.794,170.397,177.760,185.325,190.540,0.314,0.570,153.220,208.990
Bom_Jesus,ETo,1981-2010,10,30,173.140,172.205,18.307,10.573,24.045,149.897,160.780,172.205,184.825,199.656,0.379,-0.349,143.500,215.430
Bom_Jesus,ETo,1981-2010,11,30,147.917,147.715,15.713,10.623,25.023,129.068,136.500,147.715,161.523,168.607,-0.181,-0.869,114.000,171.080
Bom_Jesus,ETo,1981-2010,12,30,134.034,133.695,14.964,11.165,18.635,119.078,125.560,133.695,144.195,151.774,-0.599,0.545,94.680,157.960
Bom_Jesus,ETo,1991-2020,1,30,135.330,133.820,15.651,11.565,19.310,115.002,126.698,133.820,146.007,152.647,0.292,0.527,106.230,176.910
Bom_Jesus,ETo,1991-2020,2,30,121.823,121.695,14.214,11.668,14.252,105.562,113.847,121.695,128.100,135.271,0.798,1.450,95.710,162.540
Bom_Jesus,ETo,1991-2020,3,30,130.567,130.045,11.655,8.926,15.860,114.442,122.762,130.045,138.623,144.862,0.192,-0.472,111.790,156.150
Bom_Jesus,ETo,1991-2020,4,30,126.806,127.790,11.375,8.970,9.497,111.307,121.805,127.790,131.302,143.136,-0.127,0.660,100.860,151.160
Bom_Jesus,ETo,1991-2020,5,30,132.014,132.490,13.227,10.019,18.030,115.505,122.472,132.490,140.502,149.188,0.071,-0.551,107.710,157.820
Bom_Jesus,ETo,1991-2020,6,30,136.063,137.115,10.439,7.672,17.208,123.565,126.562,137.115,143.770,149.536,-0.045,-0.657,114.050,155.290
Bom_Jesus,ETo,1991-2020,7,30,154.217,154.655,12.219,7.923,15.380,139.568,146.585,154.655,161.965,173.837,0.082,-0.465,129.500,175.380
Bom_Jesus,ETo,1991-2020,8,30,175.154,173.910,10.938,6.245,14.382,159.444,169.180,173.910,183.562,190.873,0.053,-0.744,157.190,197.160
Bom_Jesus,ETo,1991-2020,9,30,186.393,182.860,15.066,8.083,18.050,169.532,177.148,182.860,195.197,204.459,0.547,0.497,161.740,227.280
Bom_Jesus,ETo,1991-2020,10,30,183.319,181.080,20.125,10.978,32.880,160.734,167.580,181.080,200.460,213.882,0.470,-0.638,153.000,227.040
Bom_Jesus,ETo,1991-2020,11,30,150.777,154.460,15.505,10.284,23.053,129.848,138.748,154.460,161.800,167.833,-0.429,-0.428,114.000,178.200
Bom_Jesus,ETo,1991-2020,12,30,141.382,141.235,15.879,11.231,19.920,121.365,131.273,141.235,151.192,157.924,0.750,1.094,116.630,187.680
Bom_Jesus,Tmax,1961-1990,1,30,31.466,31.678,1.453,4.618,1.941,29.743,30.655,31.678,32.596,32.974,-0.891,1.144,27.177,33.665
Bom_Jesus,Tmax,1961-1990,2,30,31.287,31.331,1.443,4.612,1.710,29.674,30.576,31.331,32.287,32.945,-0.783,1.422,26.995,33.857
Bom_Jesus,Tmax,1961-1990,3,30,31.082,31.329,1.441,4.637,1.395,29.713,30.546,31.329,31.941,32.553,-1.224,2.033,26.963,33.469
Bom_Jesus,Tmax,1961-1990,4,30,31.451,31.019,1.238,3.937,1.554,30.259,30.614,31.019,32.168,33.297,0.290,-0.249,28.720,33.997
Bom_Jesus,Tmax,1961-1990,5,30,31.950,31.822,1.561,4.885,1.622,30.476,31.303,31.822,32.925,33.451,-0.421,1.939,27.485,35.613
Bom_Jesus,Tmax,1961-1990,6,30,32.043,31.993,1.479,4.615,1.558,30.472,31.347,31.993,32.905,33.621,-0.750,2.416,27.378,35.210
Bom_Jesus,Tmax,1961-1990,7,30,32.416,32.725,1.507,4.649,1.157,31.375,31.978,32.725,33.135,33.668,-1.762,4.763,27.187,34.858
Bom_Jesus,Tmax,1961-1990,8,30,34.077,34.017,1.091,3.200,1.121,33.383,33.735,34.017,34.856,35.153,-1.748,5.079,30.125,35.587
Bom_Jesus,Tmax,1961-1990,9,30,35.508,35.488,0.876,2.468,0.821,34.836,35.154,35.488,35.975,36.234,-1.482,5.663,32.288,37.127
Bom_Jesus,Tmax,1961-1990,10,30,34.855,35.001,1.595,4.577,1.563,33.019,34.273,35.001,35.836,36.587,-0.845,1.533,30.535,37.945
Bom_Jesus,Tmax,1961-1990,11,30,33.315,33.330,1.613,4.841,1.935,31.587,32.202,33.330,34.137,35.209,0.359,0.476,29.962,37.606
Bom_Jesus,Tmax,1961-1990,12,30,31.985,32.158,1.681,5.255,1.882,29.234,31.358,32.158,33.240,34.051,-0.584,-0.305,28.413,34.561
Bom_Jesus,Tmax,1981-2010,1,30,32.234,32.082,1.456,4.516,1.746,30.481,31.271,32.082,33.018,33.514,0.910,1.417,30.002,36.138
Bom_Jesus,Tmax,1981-2010,2,30,32.338,32.247,1.345,4.158,1.598,30.626,31.570,32.247,33.169,33.931,0.549,0.686,30.104,36.065
Bom_Jesus,Tmax,1981-2010,3,30,31.957,31.771,1.270,3.974,1.724,30.427,31.116,31.771,32.840,33.811,0.296,-0.921,29.816,34.509
Bom_Jesus,Tmax,1981-2010,4,30,32.495,32.798,1.722,5.299,2.323,30.482,31.144,32.798,33.467,34.760,-0.117,-0.324,28.463,35.843
Bom_Jesus,Tmax,1981-2010,5,30,33.190,33.103,1.586,4.779,2.147,31.279,32.267,33.103,34.413,34.945,0.194,-0.520,30.267,36.338
Bom_Jesus,Tmax,1981-2010,6,30,33.448,33.627,1.847,5.522,2.060,31.348,32.363,33.627,34.422,35.400,0.096,0.831,29.163,38.270
Bom_Jesus,Tmax,1981-2010,7,30,33.715,33.409,1.578,4.681,1.775,32.070,32.790,33.409,34.565,35.823,0.640,0.472,30.551,37.500
Bom_Jesus,Tmax,1981-2010,8,30,34.815,34.896,1.384,3.976,1.339,33.802,34.058,34.896,35.396,35.704,0.236,4.925,30.687,39.261
Bom_Jesus,Tmax,1981-2010,9,30,36.062,35.851,1.419,3.934,1.820,34.777,35.168,35.851,36.987,37.518,-0.201,2.719,31.807,39.847
Bom_Jesus,Tmax,1981-2010,10,30,35.600,35.248,1.400,3.932,2.189,34.048,34.722,35.248,36.911,37.515,0.119,-0.774,33.022,38.164
Bom_Jesus,Tmax,1981-2010,11,30,34.208,34.037,1.299,3.798,1.801,32.529,33.436,34.037,35.237,35.452,0.330,-0.038,32.020,37.400
Bom_Jesus,Tmax,1981-2010,12,30,32.951,32.913,1.682,5.105,1.771,31.437,32.190,32.913,33.961,34.329,-0.298,1.399,28.692,36.529
Bom_Jesus,Tmax,1991-2020,1,30,32.983,33.101,1.475,4.473,2.003,31.230,31.847,33.101,33.850,34.497,0.305,-0.166,30.174,36.138
Bom_Jesus,Tmax,1991-2020,2,30,32.842,33.054,1.393,4.243,2.005,31.204,31.818,33.054,33.823,34.330,-0.064,-0.046,30.104,36.065
Bom_Jesus,Tmax,1991-2020,3,30,32.742,32.858,1.214,3.707,1.817,31.119,31.900,32.858,33.717,34.248,-0.099,-0.834,30.325,34.851
Bom_Jesus,Tmax,1991-2020,4,30,33.231,33.115,1.473,4.433,1.563,31.882,32.729,33.115,34.292,34.782,-1.094,2.674,28.463,35.843
Bom_Jesus,Tmax,1991-2020,5,30,33.620,33.593,1.250,3.719,1.705,32.270,32.760,33.593,34.465,34.839,0.187,-0.018,31.161,36.338
Bom_Jesus,Tmax,1991-2020,6,30,33.894,34.015,1.549,4.571,0.957,32.307,33.465,34.015,34.422,35.400,-0.252,3.673,29.163,38.270
Bom_Jesus,Tmax,1991-2020,7,30,33.986,33.951,1.436,4.225,1.357,32.637,33.152,33.951,34.509,35.823,0.459,1.205,30.551,37.500
Bom_Jesus,Tmax,1991-2020,8,30,34.955,35.008,1.418,4.057,1.250,33.918,34.183,35.008,35.433,36.263,0.065,4.237,30.687,39.261
Bom_Jesus,Tmax,1991-2020,9,30,36.384,36.487,1.539,4.230,2.029,34.777,35.443,36.487,37.472,37.886,-0.542,1.652,31.807,39.847
Bom_Jesus,Tmax,1991-2020,10,30,35.928,35.596,1.464,4.076,2.125,34.144,34.951,35.596,37.076,37.725,0.154,-0.653,33.029,39.109
Bom_Jesus,Tmax,1991-2020,11,30,34.481,34.172,1.288,3.735,1.752,33.146,33.585,34.172,35.337,35.732,0.468,-0.017,32.040,37.400
Bom_Jesus,Tmax,1991-2020,12,30,33.595,33.582,1.348,4.013,1.611,32.188,32.690,33.582,34.301,35.006,0.338,-0.023,31.138,36.529
Bom_Jesus,Tmin,1961-1990,1,30,20.856,20.900,0.818,3.921,0.855,19.975,20.330,20.900,21.184,21.468,0.579,1.713,19.302,22.951
Bom_Jesus,Tmin,1961-1990,2,30,21.045,20.955,0.681,3.237,0.588,20.328,20.648,20.955,21.236,21.797,1.352,3.635,20.019,23.388
Bom_Jesus,Tmin,1961-1990,3,30,20.975,20.932,0.711,3.390,0.869,20.263,20.493,20.932,21.362,21.802,0.626,1.168,19.497,22.990
